link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/30474-big-forest,1557,Big Forest,South Korea,"Shin Dong Yup used to be a top star, but he is not anymore. Jung Sang Hoon is a single father and he works as a loan shark. Im Cheong Ah is a Korean-Chinese single mother. They live in the Daerim Neighborhood of Seoul, South Korea and struggle to make a living.",10,"['Comedy', 'Life', 'Drama', 'Family']","['Debt', 'Black Comedy', 'Second Chance', 'Riches to Rags', 'Celebrity', 'Loan Shark Male Lead', 'Slight Romance', 'Miniseries', 'Transgender Character']",2018-09-07,tvN,60 min.,15+ - Teens 15 or older,7.7,61,693,"['Shin Dong Yup', 'Jung Sang Hoon', 'Choi Hee Seo', 'Kim Seo Yoon', 'Choi Won Hong', 'Jeon Gook Hwan']",Bae Se Young ,Park Soo Won 
https://mydramalist.com/21700-the-birth-of-a-married-woman,1558,The Birth of a Married Woman,South Korea,The drama tells stories about wedding planning with a great deal of details that nobody has told you so far.,10,"['Comedy', 'Romance']","['Short Length Series', 'Married Life', 'Wedding', 'Miniseries', 'Marriage']",2016-12-09,SBS Plus,15 min.,Not Yet Rated,7.7,44,634,"['Yoon Seung Ah', 'Lee Joon Hyuk', 'Sung Byung Sook', 'Lee Mi Young', 'Park Choong Seon', 'Yang Young Jo']",,Lee Jung Hoon 
https://mydramalist.com/27886-moonlight-sonata,1559,Moonlight Sonata,South Korea,The story of a group of novice college graduates who step into society for the first time.,6,['Drama'],"['Miniseries', 'Web Series']",2017-01-21,Naver TV Cast,,Not Yet Rated,7.7,7,143,"['Cho Hye Jung', 'Kim Hae Woo', 'Yang Dae Hyuk']",,
https://mydramalist.com/713287-youth-chunhyang,1560,Cheongchunhyang Jeon,South Korea,"“Chung Chun Hyang Jeon” will tell the story of 24-year-old Chun Hyang in 2021, who works as a staff member at a guesthouse to repay her student debt. She fell in love with Mong Ryong when she was 18, but lost contact with him for six years after he moved to Seoul. He suddenly returns as a medical student, but a young entrepreneur named Byun Hak Do shakes things up for the",1,['Romance'],"['Interactive', 'Web Series']",2021-12-20,N/A,2 hr. 0 min.,G - All Ages,7.7,23,338,"['Sei', 'Rocky', 'Kim Do Kyung', 'Elly']",,
https://mydramalist.com/75425-tell-me-you-ve-changed,1561,Tell Me You've Changed,South Korea,"The story is about Da Mi, active as a statistician in 2000, who reminisces about her past when she starts working as a researcher again in 2020, and depicts a romance with Seok Jin, whom she met 20 years ago in the research institute training program. 

(Source: beyondpost.co.kr)",4,"['Romance', 'Drama']","['Web Series', 'Ex-Boyfriend Comes Back', 'Break up', 'Different Timelines', 'Infidelity', 'Ex-girlfriend Comes Back', 'Short Length Series', 'Miniseries']",2020-10-13,N/A,8 min.,G - All Ages,7.7,38,224,"['Jang Eui Soo', 'Park Shi An', 'Kim Geun Hyung']",,
https://mydramalist.com/2215-air-force,1562,Air Force,South Korea,"Hyung-woo and Jin-kyung are elite pilots who are selected to attend the Korean equivalent of &quot;Top Gun&quot; school.  Hyung-woo is attracted to Jin-kyung, but she has here eyes on Jung-joon.

[Koreanwiz]",2,"['Military', 'Romance', 'Drama']",['Miniseries'],2000-11-15,MBC,,Not Yet Rated,7.7,5,72,"['Chae Rim', 'Kim Jung Eun', 'Ryu Jin', 'Jung Joon Ho', 'Song Jae Ho', 'Choi Joon Yong']",,
https://mydramalist.com/5860-love-and-ambition,1563,Love and Ambition,South Korea,"Park Tae-joon is an intelligent law student and a filial son to his parents who runs a mill. His has a younger brother, Tae-soo not quite as academic still quite smart and a known brat in town, and a younger sister, the kind and gentle hearted Sun-hee. From the same town as Tae-Joon, Kim Mi-ja, his love interest is sick and tired of living in poverty and desires to leave their small",80,"['Romance', 'Drama', 'Family', 'Melodrama']","['Brother-Sister Relationship', 'Secondary Couple', '1950s', 'Older Man/Younger Woman', 'Poor Family', 'Disability', 'Poor Male Lead']",2006-02-04,SBS,,Not Yet Rated,7.7,15,94,"['Han Go Eun', 'Jo  Min Ki', 'Lee Yoo Ri', 'Lee Hoon', 'Jeon Noh Min', 'Maeng Sang Hoon']",Kim Soo Hyun ,
https://mydramalist.com/39525-x-garion,1564,X-Garion,South Korea,"'X-Garion' is a strong and mysterious (imaginary animal) entity with infinite power. They choose and empower the people of Earth according to their standards, which will allow the person who gained the power to be reborn as a warrior of X-Garion.

It chooses people to be its champions, and those who gain this power can be reborn as the warriors of X-Garion. The power manifests in the form of the four sacred",44,['Tokusatsu'],N/A,2019-08-01,Tooniverse,13 min.,Not Yet Rated,7.7,6,71,"['Lee Il Joon', 'Myung Hyung Seo', 'Shin Eun Bi', 'Julien Kang', 'Jung Chan Hoon', 'Yoon Seo Hyun']",,
https://mydramalist.com/680629-bubble-up,1565,Bubble Up,South Korea,"Bubble up tells the stories of young university students from two competing schools, who decide to open a joint youtube channel representing the student bodies of both universities. Kim Se Woon, a second year business student at Dae Han University. The character is known for his bright and generous personality, but he feels envy toward the more confident and straightforward On Ha Young. 

(Source: Allkpop)",10,"['Romance', 'Life', 'Youth', 'Drama']","['Miniseries', 'Strong Female Lead', 'Web Series', 'Student', 'College Life']",2022-04-04,N/A,15 min.,15+ - Teens 15 or older,7.7,5,202,"['Kim So Hee', 'Kim Young Bin']",,
https://mydramalist.com/694357-nimah-the-story-of-an-old-couple-met-in-six-countries,1566,My Love: Six Stories of True Love,South Korea,"Six longtime couples in different parts of the world share their decades-long love in these tender portraits filmed over the course of one year. The couples come from: the USA, Spain, Japan, South Korea, Brazil, and India.

(Source: Netflix)",6,"['Drama', 'Documentary']","['Storytelling', 'Married Couple', 'personal documentary', 'Miniseries', 'Web Series', 'Multiple Couples', 'Reality Show']",2021-04-13,Netflix,1 hr. 10 min.,13+ - Teens 13 or older,7.7,10,115,['Jin Mo Young'],,Jin Mo Young 
https://mydramalist.com/67529-how-to-deal-with-first-love,1567,How To Deal With First Love,South Korea,,12,"['Romance', 'School']","['Web Series', 'First Love']",2020-06-22,Naver TV Cast,15 min.,G - All Ages,7.7,26,134,"['Park Ji Soo', 'Lee Song Kyung', 'Lee Won Hee', 'Park Ha Eun']",,
https://mydramalist.com/3146-god-of-war,1568,God of War,South Korea,"This drama is a about a man who was born to the slave class during the Goryeo Dynasty, overruling the feudalist government that had been in power for over 60 years and becomes the most powerful man in the country. ",56,"['Military', 'Adventure', 'Historical', 'Drama']","['Slave Male Lead', 'Historical Fiction', 'warlord', 'mongol empire', 'Yuan Dynasty', 'Goryeo Dynasty', 'War']",2012-02-11,MBC,1 hr. 5 min.,Not Yet Rated,7.7,284,"1,168","['Kim Gyu Ri', 'Park  Sang Min', 'Kim  Joo Hyuk', 'Jeong Bo Seok', 'Park Hae Soo', 'Noh Young Gook']",Lee Hwan Kyung ,"Kim Heung Dong,  Kim Jin Min "
https://mydramalist.com/63647-everyday-loves,1569,Everyday Loves,South Korea,"Jeong-jin gets dumped by her boyfriend and resigns from the company at which they used to work together. Meanwhile, Hyeon-seong starts working part-time in the neighborhood where he used to spend time with his late girlfriend. The two of them keep running into each other at a convenience store he works at, and he eventually begins to care about her. One day, she goes out to a park in order to practice",10,"['Comedy', 'Romance']","['Healing', 'Older Woman/Younger Man', 'Web Series', 'Short Length Series', 'Miniseries']",2017-04-28,N/A,19 min.,15+ - Teens 15 or older,7.7,41,126,"['Im Do Yoon', 'Jung In Tae', 'Kim Sa Hun', 'Kim Chul Hwan']",,
https://mydramalist.com/12284-forever-love,1570,Forever Love,South Korea,"Set in the 70's, it shows the eternal love of a woman for her deceased husband",49,"['Friendship', 'Romance', 'Drama']","['Widow Female Lead', '1970s', 'Marriage']",2003-03-01,MBC,,Not Yet Rated,7.7,11,114,"['Jang Shin Young', 'Lee Hoon', 'Im Hyun Shik', 'Lee Kyung Jin', 'Choi Sung Ho', 'Kang Rae Yeon']",Kim Woon Kyung ,Kim Jin Min 
https://mydramalist.com/40227-govengers,1571,Govengers,South Korea,"A group of misfit high school students find a mysterious phone in their school’s gymnasium. They turn on the phone and suddenly gain super powers! Choi Chan Yi, the leader, possesses the ability to talk with...fried chicken! Kang Tae Woo, an otaku, gains the ability to clone himself. Shin Jeong You, a singer trainee, has the ability to stop time. Eom Se Woong has the power to seduce people over the phone.",12,"['Comedy', 'School', 'Youth', 'Supernatural']","['Clone', 'Time Manipulation', 'Multiple Mains', 'High School', 'Special Power', 'Superhuman Strength', 'Student', 'School Bullying', 'Supernatural power', 'Best Friends']",2018-10-17,Naver TV Cast,15 min.,G - All Ages,7.7,180,999,"['Kang Tae Woo', 'Choe Chan Yi', 'Jung Jae Oh', 'Eom Se Ung', 'Shin Jeong You', 'Kang Hae Lim']",,Kim Sang Woo 
https://mydramalist.com/8239-why-didnt-you-get-married,1572,Why Didn't You Get Married?,South Korea,"Marriage is not always a forgone conclusion for some women. Some women dream about becoming real-life Cinderellas who find their Prince Charmings and live a comfortable, happy life. But in reality, their lives are miserable and hard. Some women are so devastated by a breakup that they can’t learn to open their hearts and trust again. Some women are considered Gold Misses, older career women who have more skill in their jobs",8,['Romance'],['Miniseries'],2012-04-28,E-Channel,,Not Yet Rated,7.7,3,47,"['Im Chae Sun', 'Lee Kyung In', 'Ahn Hye Kyung', 'Hwang Min Ho']",,
https://mydramalist.com/12148-hometown-over-the-hill-2,1573,Hometown Over the Hill 2,South Korea,A drama about the various people who have roots in a farming village.,150,"['Romance', 'Life', 'Drama', 'Family']",N/A,2012-05-20,KBS1,60 min.,Not Yet Rated,7.7,3,52,"['Woo Hee Jin', 'Lee Hye Ri', 'Park Hyung Joon', 'Kim Na Woon', 'Kim Chang Sook', 'Shin Bi']","Lee Geum Joo,  Kim Ji Soo,  Kim Sun Young ","Shin Chang Seok,  Uh Soo Sun,  Shin Hyun Soo "
https://mydramalist.com/12743-pearl-necklace,1574,Pearl Necklace,South Korea,,52,"['Romance', 'Drama']",N/A,2003-09-20,KBS2,55 min.,Not Yet Rated,7.7,3,54,"['Kim Yoo Mi', 'Kim Min Jong', 'Yoon Tae Young', 'Chae Min Seo', 'Choi Ran', 'Kim Yun Joo']",,Moon Joon Ha 
https://mydramalist.com/46619-i-need-standards,1575,I Need Standards,South Korea,"A web drama that tells the love story of a newbie employee who discovers that her new boss is her senior from university who used to have a crush on her. 

(Source: MyDramaList)",5,"['Comedy', 'Romance']","['Miniseries', 'Web Series']",2018-12-26,Naver TV Cast,8 min.,13+ - Teens 13 or older,7.7,12,72,"['Bang Eun Jung', 'Lee Seung Chul', 'Lim Min So']",,
https://mydramalist.com/693457-going-to-the-blue-house,1576,Political Fever,South Korea,"A black comedy political sitcom about an Olympic gold medalist who was appointed as minister of Ministry of Culture, Sports and Tourism and is facing a kidnapping incident of her husband who is a political critic. (Source: HanCinema)",12,"['Comedy', 'Sitcom', 'Political']","['Black Comedy', 'Kidnapping']",2021-11-12,N/A,36 min.,15+ - Teens 15 or older,7.7,54,662,"['Kim Sung Ryung', 'Bae Hae Seon', 'Baek Hyun Jin', 'Lee Hak Joo', 'Jung Seung Kil', 'Lee Chae Eun']","Park Noo Ri,  Kim Hong Ik,  Choi Sung Jin ",
https://mydramalist.com/2826-the-bizarre-bunch,1577,The Bizarre Bunch,South Korea,"The story revolves around the entire 'Jang family' children and their children. Grandma Suh has two sons (Jang Jae Do and Jang Jae Man) and one daughter (Jang Jae Ok). The oldest is Jae-do, who is forced out of his work and begins to look for labour jobs while his wife, Min Sook a traditional home-maker tries to get their slow moving son Jang Ki Woong onto the right track in life",170,"['Comedy', 'Drama']",N/A,2005-09-26,KBS1,30 min.,15+ - Teens 15 or older,7.7,27,110,"['Kim Ah Joong', 'Jung Joon', 'Go Joo Won', 'Kim Sung Eun', 'Kim Young Ok', 'Kang In Duk']",,"Park Gi Ho,  Lee Duk Gun "
https://mydramalist.com/675-king-geun-cho-go,1578,King Geun Cho Go,South Korea,"The story of King Geun Cho Go, warrior king of Baekje. Under his reign, the kingdom experienced its glory days, with military conquests that saw him controlling most of the Korean peninsula and a subsequent enhancement of political power that reached its greatest height in Baekje's history.",60,['Historical'],"['King Male Lead', 'Historical Fiction', 'Royalty', 'Baekje Dynasty']",2010-11-06,KBS1,50 min.,15+ - Teens 15 or older,7.7,215,598,"['Kim Jee Soo', 'Kam Woo Sung', 'Kim Hyo Won', 'Kim Do Yeon', 'Jung Ji Ah', 'Seo Hyun Suk']",Jung Sung Hee ,"Yoon Chang Bum,  Kim Young Jo "
https://mydramalist.com/3095-lights-and-shadows,1579,Lights and Shadows,South Korea,"The storyline covers periods from the 1960s to the present day. Various historical incidents like the Vietnam War, the May 16 military coup d'etat, and the assassination of Korean President Park Chung Hee.

Ki Tae is described as Korea's first entertainer. He debuted at an American military base stage and worked in the show business during the 1960s. Ki Tae is the son of the richest man in Soonyang. He works at",64,"['Military', 'Comedy', 'Romance', 'Political']","['Troublemaker Male Lead', 'Vietnam War', '1980s', 'Assassination', ""Coup d'Etat"", 'Time Skip', '1960s', '1970s', '1990s', 'Drama']",2011-11-28,MBC,1 hr. 5 min.,Not Yet Rated,7.7,44,338,"['Lee Pil Mo', 'Son Dam Bi', 'Ahn Jae Wook', 'Nam Sang Mi', 'Son Jin Young', 'Shin Da Eun']",Choi Wan Kyu ,"Lee Sang Yeob,  Lee Joo Hwan,  Yoon Ji Hoon "
https://mydramalist.com/28957-just-too-bored,1580,Just Too Bored,South Korea,"A web-drama depicting office romance that's full of mystery, secrets, and interns trying to navigate through work life.",16,"['Mystery', 'Business', 'Comedy', 'Romance']","['Investigation', 'Short Length Series', 'Shy Female Lead', 'Sweet Male Lead', 'Office Worker', 'Workplace', 'Web Series']",2018-01-16,Naver TV Cast,5 min.,Not Yet Rated,7.7,93,397,"['Yeon Je Hyung', 'Gong Yoo Rim', 'Kim Young Dae', 'Jo Hye Joo', 'Kim Hyun Mok', 'Im Tu Cheol']",,Han Soo Ji 
https://mydramalist.com/30634-sweet-and-salty-office,1581,Sweet and Salty Office,South Korea,"Do Eun Soo is a single woman in her 30s who lives a mundane predictable life working as an office worker, trying to get through tough times calmly with all the office survival skills she learnt through the years.  She deals with the challenges in her work by finding comfort with delicious food.

With the arrival of handsome new co-worker Lee Ji Yong and long-time colleague Yoo Woong Jae's sudden change of",10,"['Food', 'Romance']",['Miniseries'],2018-09-28,MBC every1,57 min.,15+ - Teens 15 or older,7.7,29,379,"['Lee Chung Ah', 'Song Won Seok', 'Song  Jae Hee', 'Joo Sae Byuk', 'Jeon Heon Tae', 'Yoon Soo']",,Lee Hyun Joo 
https://mydramalist.com/3509-my-love,1582,My Love,South Korea,"Jang Mi Ran is a single mother of four left to raise her children alone after losing her husband to a paragliding accident. While enduring social problems faced by single mothers, she finds love in the re-appearance of her high school mate, Jo Yi Han.",20,"['Romance', 'Family']",N/A,2006-10-27,SBS,,Not Yet Rated,7.7,11,88,"['Shin Ae Ra', 'Lee Yoon Mi', 'Lee Chang Hoon', 'Oh Mi Yun', 'Bang Joon Seo', 'Park Jung Soo']",Jung Sung Joo ,Jung Hyo 
https://mydramalist.com/281-i-believe-in-love,1583,I Believe in Love,South Korea,"The story of Vice-Principal Kim and his wife, and the trials and tribulations they face in order to create a warm and happy family.",62,"['Comedy', 'Romance', 'Drama', 'Family']","['Entertainment Industry', 'Forbidden Love', 'Secret Relationship', 'Multiple Mains', 'Mother-Son Relationship', 'Multiple Couples', 'Marriage', 'Working Mom', 'Big Family', 'Musician']",2011-01-01,KBS2,1 hr. 10 min.,13+ - Teens 13 or older,7.7,107,438,"['Sun Woo Yong Nyeo', 'Song Jae Ho', 'Hwang Woo Seul Hye', 'Lee Pil Mo', 'Park Joo Mi', 'Lee Jae Ryong']",Jo Jung Seon ,Lee Jae Sang 
https://mydramalist.com/2098-old-miss-diary,1584,Old Miss Diary,South Korea,"Mi Ja, Ji Young and Yun Ah are three 30 year old urban single woman.. Mi Ja is a dub actress who is devoted to find a right man before becoming too old, but she failed in every blind date and neglects the best man besides her. Ji Young's biggest wish is to marry her actor boyfriend who is with her for ten years; she has too many romantic love imaginations, she",232,"['Comedy', 'Romance', 'Drama', 'Family', 'Sitcom']","['Clumsy Female Lead', 'Older Woman/Younger Man', 'Male Chases Female First', 'Sismance', 'Multiple Couples', 'Nice Male Lead']",2004-11-22,KBS2,30 min.,Not Yet Rated,7.7,22,157,"['Ye Ji Won', 'Kim Ji Young', 'Oh Yoon Ah', 'Ji Hyun Woo', 'Jang Dong Jik', 'Kim Jung Min']","Park Hae Young,  Lee Nam Gyu,  Yoo Nam Kyung,  Choi Soo Young ","Shin Won Ho,  Kim Seok Yoon "
https://mydramalist.com/1080-confession,1585,Confession,South Korea,"Yoon Mi's whole body is shaking as her husband confesses to her that he has been having an affair with a young stage actress. The affair has been going on for six months and he claims it was difficult days for him, and he wants a divorce. 
Yoon Mi is a doctor, successful in her career and her best high school friend, Jung Hee has always envied Yoon Mi's smart life that",16,"['Friendship', 'Romance', 'Family']","['Best Friends', 'Infidelity', 'Divorce', 'Marriage', 'Love Triangle']",2002-07-01,MBC,1 hr. 10 min.,15+ - Teens 15 or older,7.7,5,104,"['Jung Sun Kyung', 'Yoo In Chon', 'Won Mi Kyung', 'Park In Hwan', 'Lee Eung Kyung', 'Song Seung Hwan']",,
https://mydramalist.com/698727-secret-friend,1586,Secret Friend,South Korea,,10,"['Friendship', 'Youth']","['Short Length Series', 'Female Centered Plot', 'Miniseries', 'Web Series', 'Student']",2021-03-12,N/A,4 min.,Not Yet Rated,7.7,5,48,N/A,,
https://mydramalist.com/32444-the-banker,1587,The Banker,South Korea,"Tells the story of a bank auditor pursues justice and policy changes at a time when an economic bubble is collapsing. No Dae Ho is an honest and sincere man. He works as a branch manager of Daehan Bank which is located in a small city. The branch is on a soon to be shutdown list. Surprisingly, No Dae Ho is promoted to an auditor at the bank’s headquarters in Seoul. No",32,"['Business', 'Drama', 'Political']","['Adapted From A Manga', 'Office Worker Male Lead', 'Hardship', 'Mature Female Lead', 'Sincere Male Lead', 'Honest Male Lead', 'Competent Female Lead', 'Bank auditor', 'Mistake', 'Hardworking Male Lead']",2019-03-27,MBC,35 min.,15+ - Teens 15 or older,7.6,205,900,"['Kim Sang Joong', 'Chae Shi Ra', 'Yoo Dong Geun', 'Kim Tae Woo', 'Ahn Woo Yeon', 'Shin Do Hyun']",Bae Sang Wook ,Lee Jae Jin 
https://mydramalist.com/9-friend-our-legend,1588,"Friend, Our Legend ",South Korea,"Friend, Our Legend is a drama adaptation of the 2001 gangster classic film &quot;Friend&quot; both by the same director, Kwak Kyung Taek. This drama is a gritty, brilliant, star-studded tale of four childhood friends who grow up to become enemies and bitter rivals. Hyun Bin plays a hardened mobster; a role made a legend by Jang Dong Gun in the film.",20,"['Action', 'Military', 'Romance', 'Crime']","['Friends to Enemies', 'Coming of age', 'Political', 'Drama', 'Youth', 'School', 'Comedy', 'Business', 'Friendship']",2009-06-27,MBC,60 min.,18+ Restricted (violence & profanity),7.6,284,"2,011","['Hyun Bin', 'Kim Min Joon', 'Seo Do Young', 'Wang Ji Hye', 'Lee Si Eon', 'Jung Yoo Mi']","Kim Won Seok,  Han Seung Woon ",
https://mydramalist.com/8205-jeong-do-jeon,1589,Jeong Do Jeon,South Korea,"In the late 14th c, Goryeo. Abuse of power and corruption made people leave the government offices and only the corrupted people are left in the high offices. When there seems to be no hope, there are a group of young people who values the meaning of scholar heavily. They are the Sungkyunkwan scholars who have dreams to bring peace to the world and they were the hope of Goryeo. Sambong Jung",50,"['Action', 'Thriller', 'Historical', 'Political']","['Consort Supporting Character', 'Historical Fiction', 'Revolution', 'Biographical', 'Corruption', 'Goryeo Dynasty', 'Joseon Dynasty', 'Suspense']",2014-01-04,KBS1,50 min.,Not Yet Rated,7.6,97,717,"['Jo Jae Hyun', 'Yoo Dong Geun', 'Park Young Gyu', 'Seo In Seok', 'Im Ho', 'Ahn Jae Mo']",Jung Hyun Min ,"Lee Jae Hoon,  Kang Byeong Taek "
https://mydramalist.com/33295-office-watch-3,1590,Office Watch 3,South Korea,"The office story of WHYNOT Communications' advertisement planning team, who doesn't do what the company tells them to do, but they're more interested in rumors than work and love rather than promotion.",14,"['Comedy', 'Romance', 'Drama']","['Short Length Series', 'Eccentric Female Lead', 'Office Worker', 'Workplace', 'Older Woman/Younger Man', 'Eccentric Male Lead', 'Web Series', 'Boss-Employee Relationship', 'Office Romance']",2019-02-15,Naver TV Cast,11 min.,Not Yet Rated,7.6,119,466,"['Baek Soo Hee', 'Cho So Bin', 'Jin So Yeon', 'Han Seo Jin', 'Byeon Woo Seok', 'Kim Young Dae']",,
https://mydramalist.com/4339-the-peak,1591,The Peak,South Korea,"For 35 years of the Japanese colonial period, Joseon had been in pitch-darkness. Even amid the darkness, Yi Yuk Sa wrote poems to send messages of hope to those who have given up Joseon and those who waited for the new Joseon. Now, Korea is no longer under Japanese colonial rule, and Yi Yuk Sa is dead, but his poems still remain alive, ceaselessly sending his messages. In those darkest times, what",2,"['Historical', 'Romance', 'Life', 'Drama']","['Artistic male lead', 'Poet', 'Historical Figure', 'Historical Fiction', 'Korean Independence', 'Miniseries', 'Poetry', 'Japanese Colonial Rule', 'Based on True Story']",2011-08-15,MBC,1 hr. 10 min.,Not Yet Rated,7.7,18,148,"['Kim Dong Wan', 'Seo Hyun Jin', 'Lee Do Young', 'Uhm Hyo Sub', 'Lee Seung Hyo', 'Yoon  Ji Hye']",Hwang Jin Young ,Lee Sang Yeob 
https://mydramalist.com/61705-arim-inn-the-forest,1592,Arim Inn the Forest,South Korea,"Yeon Li lives in a tiny studio in Seoul, struggling to get a job. But she keeps getting failure messages and even fails to pay the rent for a couple of months. Her friend Woo Min joins a company but tries to hide it from Yeon Li, which he fails. Yeon Li gets fed up with her hopeless life in Seoul and decides to head for Geochang.
(Source: Kocowa)",9,"['Friendship', 'Romance', 'Life']","['Small village', 'inn', 'rural area', 'Miniseries', 'Web Series']",2018-12-00,N/A,13 min.,15+ - Teens 15 or older,7.6,24,90,"['Ha Jung Min', 'Kim Chi Won', 'Yu Sung', 'Jang Min Seol']",,
https://mydramalist.com/12681-i-love-hyun-jung,1593,I Love Hyun Jung,South Korea,"Beom-su Kim is a wealthy son of an elite businessman. He then meets Hyeong-jeong Lee, a bright personality who works for a documentary production company. They get along well &amp; Beom-su decides to keep his background a secret. (Source: AsianWiki)",16,['Romance'],"['Hidden Identity', 'Rich Man/Poor Woman']",2002-09-30,MBC,,Not Yet Rated,7.6,9,64,"['Kim Gyu Ri', 'Kam Woo Sung', 'Heo Joon Ho', 'Son Sook', 'Yoon Ye Ri', 'Kim Jeong Hak']",Jung Yoo Kyung ,Ahn Pan Seok 
https://mydramalist.com/72073-just-one-bite-pilot,1594,Just One Bite: Pilot,South Korea,,2,['Romance'],"['Miniseries', 'Web Series', 'Friendship']",2018-03-01,N/A,15 min.,Not Yet Rated,7.6,192,399,"['Kim Ji In', 'Seo Hye Won', 'Shin Do Hyun', 'Kim Chul Min', 'Lee Shin Young']",,Baek Min Hee 
https://mydramalist.com/15684-forever-young,1595,Forever Young,South Korea,"Co-produced by Korea &amp; Vietnam &quot;Forever Young&quot; centered on young people with experience at a particular period of time in their lives, the experience with no regrets. The boys and girls in the movie are still very young, their future is filled with many chances, pursuits, and wishes . They went through meaningful years in Seoul, experienced enough ups and downs, failures, successes and momentous happenings of friendship, love to then become",36,"['Comedy', 'Romance', 'Life', 'Drama']",N/A,2014-12-17,N/A,45 min.,Not Yet Rated,7.6,57,546,"['Kang Tae Oh', 'Nha Phuong', 'Le Hong Dang', 'Noh Haeng Ha', 'Yoo Jae Myung', 'Shin Jae Ha']",,Myung Hyun Woo 
https://mydramalist.com/9162-pluto-squad,1596,Pluto Squad,South Korea,A children's mystery drama about four kid detectives solving various cases happening at school.,16,"['Mystery', 'School', 'Youth']",['Investigation'],2014-02-07,EBS,30 min.,Not Yet Rated,7.6,16,409,"['Kim Ji Min', 'Yoon Chan Young', 'Tang Jun Sang', 'Yoo Jun', 'Park Si Eun', 'Heo Jung Min']",,
https://mydramalist.com/32486-the-sensible-life-of-director-shin,1597,The Sensible Life of Director Shin,South Korea,"In this quirky, meta Korean series shot from the perspective of a computer web cam, a director tries to make informative how-to videos about his creative process–and instead reveals an intimate inside look at his hilariously awkward private life as seen through his texts, video calls, Photobooth snaps, Final Cut projects, and internet search history. Drunk impulse purchases, blackmail, and flaccid nipples abound. (Source: AsianCrush)",8,"['Comedy', 'Romance']","['Miniseries', 'Web Series']",2017-06-26,N/A,10 min.,Not Yet Rated,7.6,16,82,"['Cho Byeong Kyu', 'Yoon So Mi', 'Han Il Kyu', 'Bang Eun Jung', 'Yoon Boo Jin']",,
https://mydramalist.com/75347-sandwich-theory,1598,Sandwich Theory,South Korea,,4,['Romance'],"['Miniseries', 'Web Series']",2019-11-15,N/A,11 min.,Not Yet Rated,7.6,8,71,"['Lee Se Hee', 'Kang Min Woo', 'Jeon Hye Yeon']",,
https://mydramalist.com/5394-her-house,1599,Her House,South Korea,"This drama is about the unconventional love between Tae Ju, a construction supervisor, and Young Wook, a building renovator. Tae Ju is a traditional, elder son of a poor family. Young Wook is an independent, career-minded woman from a rich family. They love each other, but marriage appears out of the question due to their conflicting backgrounds and ambitions.
 
Joon Hee, a repairman, and Heung Nam, a mechanic, share a room that",50,"['Romance', 'Drama', 'Family']","['Secondary Couple', 'Multiple Couples']",2001-04-28,MBC,50 min.,15+ - Teens 15 or older,7.6,14,65,"['Cha In Pyo', 'Kim Nam Joo', 'Hyun Suk', 'Shim Yang Hong', 'Kim Hae Sook', 'Im Ho']",Kim Jung Soo ,Park Jong 
https://mydramalist.com/1131-general-hospital-2,1600,General Hospital 2,South Korea,"Jung Ha Yoon is a graduate student who successfully passed the bar exam. However, she is not finished as she wants to be a medical malpractice litigation specialist. She works at a hospital to look to gain experience and there she meets other doctors who work there.",17,"['Drama', 'Medical']","['Hospital Setting', 'Doctor Female Lead', 'Doctor Male Lead']",2008-11-19,MBC,1 hr. 10 min.,15+ - Teens 15 or older,7.6,110,351,"['Cha Tae Hyun', 'Kim Jung Eun', 'Lee Jae Ryong', 'Noh Yoon', 'Kwon Byung Gil', 'Jo Kyung Hwan']","Choi Wan Kyu,  Kwon Eum Mi ",Noh Do Cheol 
https://mydramalist.com/25956-poetry-story,1601,Poetry Story,South Korea,"Ah-chim is a 20-something girl who is just starting out in her career. &quot;Poetry Story&quot; chronicles her relatable adventures and challenges as well as her personal and social life, from shopping to dating. Things that could happen to any newbie at an office are shown through Ha Sang-wook's poems in this drama. Let &quot;Poetry Story&quot; add a new, refreshing dimension to your viewing schedule!

(Source: HanCinema)",10,"['Comedy', 'Life', 'Drama']","['Adapted from a Poem', 'Nice Female Lead', 'Hardworking Female Lead', 'Office Worker', 'Miniseries', 'Poetry', 'Strong Female Lead', 'Web Series']",2017-04-10,Naver TV Cast,5 min.,13+ - Teens 13 or older,7.6,66,242,"['Kim So Hye', 'Yoon Yong Joon', 'Bae Yoon Kyung']",Jeon Ran ,"Park Jin Woo,  Lee Hyo Won "
https://mydramalist.com/23112-return-of-fortunate-bok,1602,Return of Fortunate Bok,South Korea,There is one parent who stands out as an exception in the posh Gangnam neighborhood and her name is Bok Dang Ji. She moved to Gangnam and lives paycheck to paycheck and believes that she is blessed like Cinderella because the man she married was someone she had a crush on. Then she meets a prosecutor who has a privileged life and a lot in common with her. He was born poor,122,"['Romance', 'Family', 'Melodrama']",N/A,2017-05-15,MBC,35 min.,15+ - Teens 15 or older,7.6,24,482,"['Kang Sung Yun', 'Go Se Won', 'Song Sun Mi', 'Lee Pil Mo', 'Park In Hwan', 'Kim Na Woon']",Ma Joo Hee ,Kwon Sung Chang 
